Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
O76039	CDKL5	0.409726848947281	0.96657624451305	1.37630309346033	1.38451288160134	1.9978961792492	1.9873452644667	0.173491282329145	5.28571428571429
Q8IWB6	SgK307	0.425352861319171	0.96657624451305	1.39192910583222	1.3799889398413	1.936202558579	1.936202558579	0	3
Q13164	ERK5	0.521193194707807	0.96657624451305	1.48776943922086	1.37551163748655	2.21036266384705	2.07884042689601	0.383981093734486	8.66666666666667
O75676	MSK2	0.382538955161556	0.96657624451305	1.34911519967461	1.35167902847992	1.87294262444223	1.87294262444223	0	3
O75582	MSK1	0.341175152357803	0.96657624451305	1.30775139687085	1.30571076650918	1.96926938233367	1.96926938233367	0	8
O14757	CHK1	0.321044056588432	0.96657624451305	1.28762030110148	1.29447838657733	1.9615903682718	1.94739641481428	0.120531242518396	9
O14965	AurA/Aur2	0.329823269504195	0.96657624451305	1.29639951401725	1.29263424587896	1.81064161781581	1.8277426030635	0.0513029557430514	5.11111111111111
O15075	DCAMKL1	0.322474093817162	0.96657624451305	1.28905033833021	1.28716355455658	1.78303377085453	1.78303377085453	0.0560546182969086	4.5
P51812	RSK2	0.312347678174294	0.96657624451305	1.27892392268734	1.27815642251034	1.90255215215668	1.90255215215668	0	8
P53778	p38[gamma]	0.381907757764197	0.96657624451305	1.34848400227725	1.27815642251034	1.95511483968766	1.82904476286107	0.304129069447649	6.22222222222222
Q05655	PKC[delta]	0.31207990625483	0.96657624451305	1.27865615076788	1.27109456802285	2.03406599630956	2.04249741987975	0.0131317800809659	21.7777777777778
O95819	HGK/ZC1	0.311633024072146	0.96657624451305	1.2782092685852	1.26934690175333	1.76081078487497	1.76248616420918	0.00944704801311173	4.57142857142857
P49841	GSK3[beta]	0.282911319853171	0.96657624451305	1.24948756436622	1.25392654288584	1.62545821684974	1.62545821684974	0	3
Q14164	IKK[epsilon]	0.286892148411819	0.96657624451305	1.25346839292487	1.240664612218	1.7165896316818	1.67651171718725	0.0795271461140049	4.77777777777778
P04049	RAF1	0.236560674621459	0.96657624451305	1.20313691913451	1.22938360180831	1.67252465713468	1.76140184471582	0.105403929370244	6.33333333333333
O75116	ROCK2	0.428367769675219	0.96657624451305	1.39494401418827	1.21838821750685	1.95517961186908	1.48858277883471	0.974317657373691	4.8
Q8NI60	ADCK3	0.215097146692923	0.96657624451305	1.18167339120597	1.19867862849496	1.69326786085243	1.80203089913952	0.135447848797751	8.77777777777778
Q9UHD2	TBK1	0.204538947232684	0.96657624451305	1.17111519174573	1.19719891843691	1.42390392193126	1.53838145046678	0.156754811765864	3.6
Q9Y6S9	RSKL2	0.239147338709064	0.96657624451305	1.20572358322211	1.19617133871216	1.52892686507599	1.52892686507599	0.21833430056407	3.5
P23443	p70S6K	0.233172879736172	0.96657624451305	1.19974912424922	1.19572423287091	1.88402844069648	1.89123408783754	0.148766874892927	17.5555555555556
P10398	ARAF	0.221328434348149	0.96657624451305	1.1879046788612	1.18410362034676	1.48188301263622	1.48188301263622	0	3
P15056	BRAF	0.206859404176736	0.96657624451305	1.17343564868979	1.18267266524032	1.45076190275371	1.48188301263622	0.0933633296475241	3.11111111111111
Q15418	RSK3	0.213511449236675	0.96657624451305	1.18008769374973	1.18124640950228	1.73821278099873	1.73821278099873	0	10
O43293	DAPK3	0.199282921717615	0.96657624451305	1.16585916623067	1.16585916623067	1.50587118281393	1.50587118281393	NA	3
Q9UIK4	DAPK2	0.181696349531456	0.96657624451305	1.14827259404451	1.15232864878113	1.35849530800847	1.35849530800847	0	3
Q9UKE5	TNIK/ZC2	0.173361595342353	0.96657624451305	1.1399378398554	1.14440816514503	1.32293712604868	1.32293712604868	0	3
Q15349	RSK1/p90RSK	0.175657645505536	0.96657624451305	1.14223389001859	1.13920697145923	1.51888354347457	1.51888354347457	0	6
P42345	mTOR/FRAP	0.176660370878997	0.96657624451305	1.14323661539205	1.12898780627754	1.46488788654565	1.48198290777558	0.0991022974780851	4.88888888888889
Q00532	CDKL1	0.170985958677	0.96657624451305	1.13756220319005	1.12898780627754	1.37551769576228	1.4649224145293	0.330019686469739	4.6
Q00537	PCTAIRE2	0.162411561764489	0.96657624451305	1.12898780627754	1.12898780627754	1.31848859641415	1.31848859641415	NA	3
Q13153	PAK1	0.164028894358325	0.96657624451305	1.13060513887137	1.12898780627754	1.49157315278921	1.49157315278921	0	6
Q9HBY8	SGK2	0.210179029627022	0.96657624451305	1.17675527414007	1.11409625087619	1.7704906646964	1.66015452668724	0.24488657040229	14.6666666666667
O43930	PRKY	0.146085278039217	0.96657624451305	1.11266152255227	1.11166322220519	1.56030013399355	1.64174311869242	0.163495166254059	11
P17252	PKC[alpha]	0.142328598962822	0.96657624451305	1.10890484347587	1.09035840392141	1.81511857806282	1.77622906368436	0.0569872589026874	27.2222222222222
P49137	MAPKAPK2	0.128998785861321	0.96657624451305	1.09557503037437	1.08805444901184	1.80006528933361	1.80677788504335	0.0431485783666232	28.7777777777778
Q15139	PKD1	0.0907411518202462	0.96657624451305	1.0573173963333	1.05916488373846	1.2827994016956	1.2827994016956	0	6
P48729	CK1[alpha]	0.0864538843755525	0.96657624451305	1.0530301288886	1.05595183962385	1.32437955972817	1.33858471667256	0.0793415601491548	8
P11309	Pim1	0.0907230277666834	0.96657624451305	1.05729927227973	1.05488608575919	1.90898420172863	1.91217480204883	0.0158890116536812	58.5555555555556
P31749	Akt1/PKB[alpha]	0.0770555420218851	0.96657624451305	1.04363178653494	1.0402337978874	1.69228477969259	1.68100286650569	0.0305823150984055	28.2222222222222
Q13131	AMPK[alpha]1	0.0591570710654708	0.96657624451305	1.02573331557852	1.0341024798359	1.3110118984425	1.38874713921439	0.139770406508059	10.7777777777778
Q15131	CDK10	0.0747714196018506	0.935415859526139	1.01018727912799	1.02805651933656	1.13262796759119	1.17300368410581	0.0815357098029397	5.11111111111111
Q96Q40	PFTAIRE2	0.0600323736724316	0.841934704565404	0.901967078237836	1.02506481187865	1.11158557561082	1.12729642425485	0.0714922598950553	5.77777777777778
P16066	ANP[alpha]	0.0559347852763646	0.96657624451305	1.02251102978941	1.01718623786814	1.55448670963898	1.56184205637555	0.0358078360851926	22.8888888888889
Q16644	MAPKAPK3	0.0821955073238994	0.96657624451305	1.04877175183695	1.01426823485093	1.71338321163	1.68073601456852	0.0962652860677888	32.4444444444444
Q86V86	Pim3	0.0358291358368004	0.96657624451305	1.00240538034985	0.995300395774945	1.78433988781781	1.77752917164461	0.0579161078283848	54
O96017	CHK2	0.0359042248212116	0.96657624451305	1.00248046933426	0.990685108111258	1.43676108615386	1.42346404849888	0.0622650397846474	20.7777777777778
Q9P1W9	Pim2	0.0405998403394413	0.96657624451305	1.00717608485249	0.987939296128576	1.63359177634822	1.58529092001598	0.140960225224641	37.1111111111111
P31751	Akt2/PKB[beta]	0.015506972482542	0.96657624451305	0.982083216995592	0.979804510246805	1.41306900615725	1.40735382213448	0.026713420406495	25.8888888888889
P51817	PRKX	0.0171908608781253	0.96657624451305	0.983767105391176	0.971819299925422	1.38567955830337	1.40145976714253	0.0645857301290307	30.7777777777778
Q13976	PKG1	0.0046951191874385	0.96657624451305	0.971271363700489	0.969189860115737	1.39373656344675	1.31796732544949	0.175424714507019	37
P17612	PKA[alpha]	0	0.96657624451305	0.96657624451305	0.96657624451305	1.3619179647031	1.39706340104906	0.0708625397135974	49.7777777777778
Q13237	PKG2	0.000193213047250865	0.96657624451305	0.966769457560301	0.96657624451305	1.12939855183449	1.11400524368224	0.0567409626065259	33.7777777777778
Q9UBS0	p70S6K[beta]	0.00253316419088749	0.789313461472038	0.791846625662925	0.96657624451305	1.13013729932305	1.18097624414139	0.124410354483389	23.7777777777778
O14920	IKK[beta]	0.130419594100254	0.810774319578493	0.941193913678747	0.783042792638903	1.20580407325757	1.10958700185324	0.151110254600465	3.66666666666667
P68400	CK2[alpha]1	0.0895823423461566	0.517126416391246	0.606708758737403	0.606502011502045	1.03644336637305	1.03644336637305	0	3
O60285	NuaK1	0.0374027888346014	0.51427857351842	0.551681362353021	0.551435892317177	0.737092336796419	0.737092336796419	0	3
Q16566	CaMK4	0.0803050265580089	0.675712635055875	0.756017661613884	0.523249501450035	1.25716385641087	0.976319492512523	0.468249846348235	12.5555555555556
O94921	PFTAIRE1	0.0590992117971271	0.393618634889395	0.452717846686522	0.450124118983292	0.875435514839978	0.875435514839978	0	3
Q13535	ATR	0.0269091219510022	0.393618634889395	0.420527756840397	0.421415796510331	0.969877197058438	0.978136290752397	0.0247772810818766	5.88888888888889
O15111	IKK[alpha]	0.0285406592820298	0.393618634889395	0.422159294171425	0.420490781289696	0.765914058146091	0.825372061128026	0.0891870044729013	3.66666666666667
P49674	CK1[epsilon]	0.00348832784582135	0.152427340857888	0.155915668703709	0.155915668703709	0.309519101967515	0.309519101967515	NA	3
